tag,res,feat,clf,k_shot,seed,acc,macro_f1
official,448,cls,knn,5,456,60.035587188612105,0.5947724767863175
official,448,cls,knn,5,789,62.24199288256228,0.6119362394184731
official,448,cls,knn,5,999,61.60142348754448,0.6010654838478571
official,448,cls,lp,5,42,52.27758007117438,0.4875263536843096
official,448,cls,lp,5,123,52.09964412811387,0.48674969727862644
official,448,cls,lp,5,456,51.92170818505338,0.4854100906218451
official,448,cls,lp,5,789,51.45907473309609,0.4792238384327018
official,448,cls,lp,5,999,52.170818505338076,0.4874044393634427
official,448,cls,labelprop,5,42,31.24555160142349,0.26016441855745853
official,448,cls,labelprop,5,123,30.2491103202847,0.251364249796252
official,448,cls,labelprop,5,456,30.3202846975089,0.25318257990350246
official,448,cls,labelprop,5,789,30.640569395017792,0.256977808859931
official,448,cls,labelprop,5,999,30.604982206405694,0.25645933812075755
official,448,cls,ptmap,5,42,60.0711743772242,0.583581555500783
official,448,cls,ptmap,5,123,58.93238434163701,0.5745962740507367
official,448,cls,ptmap,5,456,59.46619217081851,0.578931194132964
official,448,cls,ptmap,5,789,59.35943060498221,0.5776164501707902
official,448,cls,ptmap,5,999,58.11387900355872,0.5630754366082448
official,448,cls,proto,10,42,63.843416370106766,0.6266298392982724
official,448,cls,proto,10,123,63.20284697508897,0.6176289460777633
official,448,cls,proto,10,456,64.27046263345196,0.6304483257892135
official,448,cls,proto,10,789,63.629893238434164,0.6236659833108825
official,448,cls,proto,10,999,63.629893238434164,0.6217843346541163
official,448,cls,knn,10,42,76.01423487544484,0.7475047984834462
official,448,cls,knn,10,123,74.30604982206405,0.729883165470354
official,448,cls,knn,10,456,74.80427046263345,0.7337147123571657
official,448,cls,knn,10,789,74.59074733096085,0.7313680928658948
official,448,cls,knn,10,999,74.59074733096085,0.736440240265863
official,448,cls,lp,10,42,60.0711743772242,0.560419643787591
official,448,cls,lp,10,123,59.430604982206404,0.5559047069042883
official,448,cls,lp,10,456,59.003558718861214,0.5488196820293875
official,448,cls,lp,10,789,58.43416370106762,0.5434241814771207
official,448,cls,lp,10,999,57.437722419928825,0.5275610576526146
official,448,cls,labelprop,10,42,31.24555160142349,0.25607341272711265
official,448,cls,labelprop,10,123,32.953736654804274,0.27213628289438335
official,448,cls,labelprop,10,456,32.170818505338076,0.2614486997289269
official,448,cls,labelprop,10,789,31.17437722419929,0.2587424817324037
official,448,cls,labelprop,10,999,31.957295373665477,0.25754726258879673
official,448,cls,ptmap,10,42,64.41281138790036,0.6236330738319434
official,448,cls,ptmap,10,123,63.13167259786477,0.6090695601005419
official,448,cls,ptmap,10,456,65.48042704626334,0.6308074894426161
official,448,cls,ptmap,10,789,63.06049822064057,0.6106043817787591
official,448,cls,ptmap,10,999,64.41281138790036,0.621473751633894
official,448_fliptta,cls,proto,1,42,33.350279613624814,0.3188013370237527
official,448_fliptta,cls,proto,1,123,33.12150482968988,0.32381586551154495
official,448_fliptta,cls,proto,1,456,33.70615149974581,0.32618396470594957
official,448_fliptta,cls,proto,1,789,34.265378749364515,0.3281866949077646
official,448_fliptta,cls,proto,1,999,33.1469242501271,0.32412304243105455
official,448_fliptta,cls,knn,1,42,33.350279613624814,0.3188013370237527
official,448_fliptta,cls,knn,1,123,33.12150482968988,0.32381586551154495
official,448_fliptta,cls,knn,1,456,33.70615149974581,0.32618396470594957
official,448_fliptta,cls,knn,1,789,34.265378749364515,0.3281866949077646
official,448_fliptta,cls,knn,1,999,33.1469242501271,0.32412304243105455
official,448_fliptta,cls,lp,1,42,34.16370106761566,0.3255311267444216
official,448_fliptta,cls,lp,1,123,33.93492628368073,0.32571903881586217
official,448_fliptta,cls,lp,1,456,35.35841382816472,0.3370624608527231
official,448_fliptta,cls,lp,1,789,33.350279613624814,0.3147815366214671
official,448_fliptta,cls,lp,1,999,32.968988307066596,0.3146565793801673
official,448_fliptta,cls,labelprop,1,42,25.216065073716322,0.2174421097444542
official,448_fliptta,cls,labelprop,1,123,22.979156075241487,0.20963140538254071
