tag,res,feat,clf,k_shot,seed,acc,macro_f1
vitb16-official,448_fliptta,cls,knn,5,123,60.213523131672595,0.5931058060286436
vitb16-official,448_fliptta,cls,knn,5,456,60.035587188612105,0.5952384772294042
vitb16-official,448_fliptta,cls,knn,5,789,61.42348754448399,0.6012614083398764
vitb16-official,448_fliptta,cls,knn,5,999,60.355871886120994,0.5908778295002803
vitb16-official,448_fliptta,cls,lp,5,42,52.704626334519574,0.49033455681143395
vitb16-official,448_fliptta,cls,lp,5,123,52.06405693950178,0.4864233128872999
vitb16-official,448_fliptta,cls,lp,5,456,52.06405693950178,0.4845168753477789
vitb16-official,448_fliptta,cls,lp,5,789,51.31672597864768,0.47460212448939415
vitb16-official,448_fliptta,cls,lp,5,999,53.52313167259787,0.5008598822083197
vitb16-official,448_fliptta,cls,labelprop,5,42,28.14946619217082,0.23325160748620594
vitb16-official,448_fliptta,cls,labelprop,5,123,29.466192170818506,0.248215799095944
vitb16-official,448_fliptta,cls,labelprop,5,456,30.0,0.25708197533897453
vitb16-official,448_fliptta,cls,labelprop,5,789,28.398576512455513,0.2319778952873914
vitb16-official,448_fliptta,cls,labelprop,5,999,29.430604982206404,0.24258654867794632
vitb16-official,448_fliptta,cls,ptmap,5,42,59.572953736654796,0.5769512769129063
vitb16-official,448_fliptta,cls,ptmap,5,123,58.82562277580071,0.5709855612129658
vitb16-official,448_fliptta,cls,ptmap,5,456,58.96797153024911,0.5726017669005995
vitb16-official,448_fliptta,cls,ptmap,5,789,60.320284697508896,0.5880683409997456
vitb16-official,448_fliptta,cls,ptmap,5,999,59.71530249110321,0.5819601881081797
vitb16-official,448_fliptta,cls,proto,10,42,62.63345195729537,0.6160010999397644
vitb16-official,448_fliptta,cls,proto,10,123,62.419928825622776,0.6088835645634672
vitb16-official,448_fliptta,cls,proto,10,456,65.48042704626334,0.6452872906871232
vitb16-official,448_fliptta,cls,proto,10,789,64.27046263345196,0.630329782328945
vitb16-official,448_fliptta,cls,proto,10,999,63.27402135231317,0.6226943116165476
vitb16-official,448_fliptta,cls,knn,10,42,73.59430604982207,0.7234699365482283
vitb16-official,448_fliptta,cls,knn,10,123,72.02846975088968,0.707177083145264
vitb16-official,448_fliptta,cls,knn,10,456,72.95373665480427,0.7143879252420178
vitb16-official,448_fliptta,cls,knn,10,789,73.38078291814946,0.7196274267448645
vitb16-official,448_fliptta,cls,knn,10,999,73.80782918149467,0.727995991022775
vitb16-official,448_fliptta,cls,lp,10,42,59.003558718861214,0.5489273777001156
vitb16-official,448_fliptta,cls,lp,10,123,58.93238434163701,0.5496251374004424
vitb16-official,448_fliptta,cls,lp,10,456,59.35943060498221,0.55064039854234
vitb16-official,448_fliptta,cls,lp,10,789,60.6405693950178,0.5714706561833144
vitb16-official,448_fliptta,cls,lp,10,999,56.93950177935944,0.523915414549814
vitb16-official,448_fliptta,cls,labelprop,10,42,31.387900355871885,0.25638950057302523
vitb16-official,448_fliptta,cls,labelprop,10,123,29.466192170818506,0.242667525937775
vitb16-official,448_fliptta,cls,labelprop,10,456,31.672597864768683,0.25855977687292947
vitb16-official,448_fliptta,cls,labelprop,10,789,28.256227758007118,0.2300106340248668
vitb16-official,448_fliptta,cls,labelprop,10,999,30.177935943060497,0.24886277961478515
vitb16-official,448_fliptta,cls,ptmap,10,42,64.27046263345196,0.6233482506143172
vitb16-official,448_fliptta,cls,ptmap,10,123,62.84697508896797,0.6068848330047827
vitb16-official,448_fliptta,cls,ptmap,10,456,66.54804270462633,0.6474771913593349
vitb16-official,448_fliptta,cls,ptmap,10,789,65.55160142348755,0.6380092769092142
vitb16-official,448_fliptta,cls,ptmap,10,999,64.34163701067615,0.6269145149038388
vitb16-tapt-gram,224,cls,proto,1,42,24.783934926283678,0.23419152941309532
vitb16-tapt-gram,224,cls,proto,1,123,24.936451448906965,0.2425093656967533
vitb16-tapt-gram,224,cls,proto,1,456,24.682257244534824,0.2323772842072686
vitb16-tapt-gram,224,cls,proto,1,789,24.224707676664973,0.23352925609867442
vitb16-tapt-gram,224,cls,proto,1,999,24.733096085409255,0.23697761932237013
vitb16-tapt-gram,224,cls,knn,1,42,24.783934926283678,0.23419152941309532
vitb16-tapt-gram,224,cls,knn,1,123,24.936451448906965,0.2425093656967533
vitb16-tapt-gram,224,cls,knn,1,456,24.682257244534824,0.2323772842072686
vitb16-tapt-gram,224,cls,knn,1,789,24.224707676664973,0.23352925609867442
vitb16-tapt-gram,224,cls,knn,1,999,24.733096085409255,0.23697761932237013
vitb16-tapt-gram,224,cls,lp,1,42,24.86019318759532,0.2354911467986395
vitb16-tapt-gram,224,cls,lp,1,123,24.733096085409255,0.23968226870193127
vitb16-tapt-gram,224,cls,lp,1,456,24.32638535841383,0.22887763599162517
vitb16-tapt-gram,224,cls,lp,1,789,24.199288256227756,0.23237417695034762
vitb16-tapt-gram,224,cls,lp,1,999,24.961870869344178,0.23982880007223092
vitb16-tapt-gram,224,cls,labelprop,1,42,20.23385866802237,0.17091504522816692
vitb16-tapt-gram,224,cls,labelprop,1,123,19.496695475343163,0.16769844063207237
vitb16-tapt-gram,224,cls,labelprop,1,456,19.08998474834774,0.1663751881142349
vitb16-tapt-gram,224,cls,labelprop,1,789,18.505338078291814,0.1612397424888832
vitb16-tapt-gram,224,cls,labelprop,1,999,18.73411286222674,0.16094017079716785
vitb16-tapt-gram,224,cls,ptmap,1,42,25.190645653279102,0.24698869959103142
vitb16-tapt-gram,224,cls,ptmap,1,123,25.292323335027962,0.25189400458622213
vitb16-tapt-gram,224,cls,ptmap,1,456,24.478901881037114,0.23999007906765527
vitb16-tapt-gram,224,cls,ptmap,1,789,24.783934926283678,0.24620644093644906
vitb16-tapt-gram,224,cls,ptmap,1,999,25.749872902897813,0.2561679546973422
vitb16-tapt-gram,224,cls,proto,3,42,40.74733096085409,0.38335921570406273
vitb16-tapt-gram,224,cls,proto,3,123,40.12455516014235,0.38069535096659496
vitb16-tapt-gram,224,cls,proto,3,456,38.84934756820878,0.36845634682384515
vitb16-tapt-gram,224,cls,proto,3,789,39.97627520759193,0.37969743483262347
vitb16-tapt-gram,224,cls,proto,3,999,39.65005931198102,0.37382421078499095
vitb16-tapt-gram,224,cls,knn,3,42,42.141162514828,0.4053053670698194
vitb16-tapt-gram,224,cls,knn,3,123,42.52669039145908,0.41203252475901336
vitb16-tapt-gram,224,cls,knn,3,456,40.30249110320285,0.3903408913158125
vitb16-tapt-gram,224,cls,knn,3,789,41.073546856465,0.3999280352175677
vitb16-tapt-gram,224,cls,knn,3,999,40.74733096085409,0.39375637633968213
vitb16-tapt-gram,224,cls,lp,3,42,37.158956109134046,0.3432997587028515
vitb16-tapt-gram,224,cls,lp,3,123,37.21826809015421,0.3457337808196515
vitb16-tapt-gram,224,cls,lp,3,456,37.63345195729537,0.34861259555757007
vitb16-tapt-gram,224,cls,lp,3,789,36.625148279952555,0.3398952371463212
vitb16-tapt-gram,224,cls,lp,3,999,37.09964412811388,0.3413620520544876
vitb16-tapt-gram,224,cls,labelprop,3,42,20.67022538552788,0.16431046898939458
vitb16-tapt-gram,224,cls,labelprop,3,123,19.72123368920522,0.15319003780908685
vitb16-tapt-gram,224,cls,labelprop,3,456,20.67022538552788,0.16402962259497134
vitb16-tapt-gram,224,cls,labelprop,3,789,20.25504151838671,0.15985678976977205
vitb16-tapt-gram,224,cls,labelprop,3,999,20.818505338078293,0.1676688652204233
vitb16-tapt-gram,224,cls,ptmap,3,42,42.52669039145908,0.4193580188754503
vitb16-tapt-gram,224,cls,ptmap,3,123,39.798339264531435,0.3945183854602703
vitb16-tapt-gram,224,cls,ptmap,3,456,40.51008303677342,0.40385956301650194
vitb16-tapt-gram,224,cls,ptmap,3,789,41.13285883748517,0.41082013771783477
vitb16-tapt-gram,224,cls,ptmap,3,999,40.68801897983393,0.40364234635908625
vitb16-tapt-gram,224,cls,proto,5,42,46.86832740213523,0.44093870782607664
vitb16-tapt-gram,224,cls,proto,5,123,47.72241992882562,0.4535906696246603
vitb16-tapt-gram,224,cls,proto,5,456,44.80427046263345,0.4270187394946333
vitb16-tapt-gram,224,cls,proto,5,789,47.11743772241993,0.4462638885418367
vitb16-tapt-gram,224,cls,proto,5,999,45.76512455516014,0.43187808519994614
vitb16-tapt-gram,224,cls,knn,5,42,52.52669039145908,0.5085686756763936
vitb16-tapt-gram,224,cls,knn,5,123,51.13879003558719,0.4992138601276339
vitb16-tapt-gram,224,cls,knn,5,456,50.6761565836299,0.4904900630967458
vitb16-tapt-gram,224,cls,knn,5,789,51.56583629893239,0.4980375792739241
vitb16-tapt-gram,224,cls,knn,5,999,50.604982206405694,0.49007321050700425
vitb16-tapt-gram,224,cls,lp,5,42,43.487544483985765,0.3888644634087332
vitb16-tapt-gram,224,cls,lp,5,123,44.056939501779354,0.40210307951442803
vitb16-tapt-gram,224,cls,lp,5,456,41.92170818505338,0.3813118178102665
vitb16-tapt-gram,224,cls,lp,5,789,43.629893238434164,0.3986553779145338
vitb16-tapt-gram,224,cls,lp,5,999,43.09608540925267,0.3907447870764766
vitb16-tapt-gram,224,cls,labelprop,5,42,21.88612099644128,0.1685584806220218
vitb16-tapt-gram,224,cls,labelprop,5,123,20.85409252669039,0.15718135984989637
vitb16-tapt-gram,224,cls,labelprop,5,456,20.2135231316726,0.15342391495287758
vitb16-tapt-gram,224,cls,labelprop,5,789,21.565836298932382,0.16818025154414976
vitb16-tapt-gram,224,cls,labelprop,5,999,23.345195729537366,0.18432907945831561
vitb16-tapt-gram,224,cls,ptmap,5,42,49.46619217081851,0.490809138873008
vitb16-tapt-gram,224,cls,ptmap,5,123,49.25266903914591,0.4884288732155729
vitb16-tapt-gram,224,cls,ptmap,5,456,47.25978647686833,0.46796773855473556
vitb16-tapt-gram,224,cls,ptmap,5,789,49.3238434163701,0.4890621508010777
vitb16-tapt-gram,224,cls,ptmap,5,999,47.65124555160142,0.4704476334926758
vitb16-tapt-gram,224,cls,proto,10,42,55.017793594306056,0.5152640089938328
vitb16-tapt-gram,224,cls,proto,10,123,53.879003558718864,0.5045882314992526
vitb16-tapt-gram,224,cls,proto,10,456,54.946619217081846,0.5115399349765105
vitb16-tapt-gram,224,cls,proto,10,789,52.88256227758007,0.4985856155536963
vitb16-tapt-gram,224,cls,proto,10,999,51.74377224199288,0.48355260505586073
vitb16-tapt-gram,224,cls,knn,10,42,66.47686832740214,0.6425583754974586
vitb16-tapt-gram,224,cls,knn,10,123,65.97864768683273,0.6398202528985447
vitb16-tapt-gram,224,cls,knn,10,456,66.04982206405694,0.6401938215995155
vitb16-tapt-gram,224,cls,knn,10,789,64.83985765124555,0.6316752210668234
vitb16-tapt-gram,224,cls,knn,10,999,65.97864768683273,0.6456812411648083
vitb16-tapt-gram,224,cls,lp,10,42,52.09964412811387,0.4575274316865053
vitb16-tapt-gram,224,cls,lp,10,123,50.39145907473309,0.44950313268834174
vitb16-tapt-gram,224,cls,lp,10,456,54.59074733096085,0.4885726973747422
vitb16-tapt-gram,224,cls,lp,10,789,51.103202846975094,0.4593417128957492
vitb16-tapt-gram,224,cls,lp,10,999,51.03202846975089,0.4576935281903045
vitb16-tapt-gram,224,cls,labelprop,10,42,23.202846975088967,0.170761308590907
vitb16-tapt-gram,224,cls,labelprop,10,123,21.85053380782918,0.16197360419963866
vitb16-tapt-gram,224,cls,labelprop,10,456,20.0711743772242,0.14279335353960276
vitb16-tapt-gram,224,cls,labelprop,10,789,22.704626334519574,0.16827870916582868
vitb16-tapt-gram,224,cls,labelprop,10,999,20.99644128113879,0.15507561679241558
vitb16-tapt-gram,224,cls,ptmap,10,42,57.86476868327403,0.5682752841325167
vitb16-tapt-gram,224,cls,ptmap,10,123,56.868327402135236,0.5593296975859253
vitb16-tapt-gram,224,cls,ptmap,10,456,57.08185053380783,0.5578442909403764
vitb16-tapt-gram,224,cls,ptmap,10,789,56.654804270462634,0.5577660970899405
vitb16-tapt-gram,224,cls,ptmap,10,999,55.587188612099645,0.5527799602532699
vitb16-tapt-gram,224_fliptta,cls,proto,1,42,27.80884595831215,0.26262141193070987
vitb16-tapt-gram,224_fliptta,cls,proto,1,123,27.83426537874936,0.2691413807287451
vitb16-tapt-gram,224_fliptta,cls,proto,1,456,27.37671581087951,0.25677962978892444
vitb16-tapt-gram,224_fliptta,cls,proto,1,789,28.393492628368072,0.2719848712372746
vitb16-tapt-gram,224_fliptta,cls,proto,1,999,28.36807320793086,0.27554788124204377
vitb16-tapt-gram,224_fliptta,cls,knn,1,42,27.80884595831215,0.26262141193070987
vitb16-tapt-gram,224_fliptta,cls,knn,1,123,27.83426537874936,0.2691413807287451
vitb16-tapt-gram,224_fliptta,cls,knn,1,456,27.37671581087951,0.25677962978892444
vitb16-tapt-gram,224_fliptta,cls,knn,1,789,28.393492628368072,0.2719848712372746
vitb16-tapt-gram,224_fliptta,cls,knn,1,999,28.36807320793086,0.27554788124204377
vitb16-tapt-gram,224_fliptta,cls,lp,1,42,27.83426537874936,0.26259862824733066
vitb16-tapt-gram,224_fliptta,cls,lp,1,123,27.478393492628367,0.2658119523195214
vitb16-tapt-gram,224_fliptta,cls,lp,1,456,27.30045754956787,0.2574408043402679
vitb16-tapt-gram,224_fliptta,cls,lp,1,789,27.83426537874936,0.2665875059576942
vitb16-tapt-gram,224_fliptta,cls,lp,1,999,28.622267412303,0.27783888211959523
vitb16-tapt-gram,224_fliptta,cls,labelprop,1,42,20.208439247585154,0.16697120746660576
vitb16-tapt-gram,224_fliptta,cls,labelprop,1,123,20.793085917641076,0.1749301274745893
vitb16-tapt-gram,224_fliptta,cls,labelprop,1,456,19.115404168784952,0.1566731277640057
vitb16-tapt-gram,224_fliptta,cls,labelprop,1,789,19.852567361464157,0.16006854725939967
vitb16-tapt-gram,224_fliptta,cls,labelprop,1,999,19.395017793594306,0.15927727246280213
vitb16-tapt-gram,224_fliptta,cls,ptmap,1,42,28.06304016268429,0.27681965553766624
vitb16-tapt-gram,224_fliptta,cls,ptmap,1,123,27.452974072191154,0.27334935140924793
vitb16-tapt-gram,224_fliptta,cls,ptmap,1,456,28.012201321809865,0.27634668844627736
vitb16-tapt-gram,224_fliptta,cls,ptmap,1,789,28.57142857142857,0.28147821027597997
vitb16-tapt-gram,224_fliptta,cls,ptmap,1,999,28.698525673614643,0.2860532445345891
vitb16-tapt-gram,224_fliptta,cls,proto,3,42,42.823250296559905,0.4086651939646924
vitb16-tapt-gram,224_fliptta,cls,proto,3,123,41.69632265717675,0.39781089396263736
vitb16-tapt-gram,224_fliptta,cls,proto,3,456,41.251482799525505,0.3923341330409342
vitb16-tapt-gram,224_fliptta,cls,proto,3,789,41.69632265717675,0.396615202983492
vitb16-tapt-gram,224_fliptta,cls,proto,3,999,42.289442467378414,0.40036144793663614
vitb16-tapt-gram,224_fliptta,cls,knn,3,42,44.95848161328588,0.4366000817044583
vitb16-tapt-gram,224_fliptta,cls,knn,3,123,46.05575326215895,0.44828985280645656
vitb16-tapt-gram,224_fliptta,cls,knn,3,456,45.195729537366546,0.43844944629227717
vitb16-tapt-gram,224_fliptta,cls,knn,3,789,45.16607354685647,0.4383360254425157
vitb16-tapt-gram,224_fliptta,cls,knn,3,999,44.5729537366548,0.4342152980894794
vitb16-tapt-gram,224_fliptta,cls,lp,3,42,38.8196915776987,0.3596438465940915
vitb16-tapt-gram,224_fliptta,cls,lp,3,123,38.52313167259786,0.35857991578442083
vitb16-tapt-gram,224_fliptta,cls,lp,3,456,37.72241992882562,0.3507641627078282
vitb16-tapt-gram,224_fliptta,cls,lp,3,789,37.33689205219454,0.34523975546239744
vitb16-tapt-gram,224_fliptta,cls,lp,3,999,38.52313167259786,0.35317750731789693
vitb16-tapt-gram,224_fliptta,cls,labelprop,3,42,20.937129300118624,0.15784785659381043
vitb16-tapt-gram,224_fliptta,cls,labelprop,3,123,20.729537366548044,0.15744074260582108
vitb16-tapt-gram,224_fliptta,cls,labelprop,3,456,21.026097271648872,0.15754874185525197
vitb16-tapt-gram,224_fliptta,cls,labelprop,3,789,20.284697508896798,0.1520750412538671
vitb16-tapt-gram,224_fliptta,cls,labelprop,3,999,20.848161328588375,0.1525005293000187
vitb16-tapt-gram,224_fliptta,cls,ptmap,3,42,43.83155397390273,0.43518754179787067
vitb16-tapt-gram,224_fliptta,cls,ptmap,3,123,43.03084223013048,0.42828901690432214
vitb16-tapt-gram,224_fliptta,cls,ptmap,3,456,43.09015421115065,0.42887596994211746
vitb16-tapt-gram,224_fliptta,cls,ptmap,3,789,44.30604982206406,0.44176251261220645
vitb16-tapt-gram,224_fliptta,cls,ptmap,3,999,43.208778173190986,0.42581322615310596
vitb16-tapt-gram,224_fliptta,cls,proto,5,42,47.61565836298932,0.44871518667179283
vitb16-tapt-gram,224_fliptta,cls,proto,5,123,47.50889679715303,0.45058003438447636
vitb16-tapt-gram,224_fliptta,cls,proto,5,456,46.15658362989324,0.43688861605986334
vitb16-tapt-gram,224_fliptta,cls,proto,5,789,48.113879003558715,0.457159520046934
vitb16-tapt-gram,224_fliptta,cls,proto,5,999,46.79715302491103,0.44555752217116384
vitb16-tapt-gram,224_fliptta,cls,knn,5,42,55.40925266903914,0.5415628605703768
vitb16-tapt-gram,224_fliptta,cls,knn,5,123,55.480427046263344,0.5448519314868462
vitb16-tapt-gram,224_fliptta,cls,knn,5,456,55.195729537366546,0.5376356759133464
vitb16-tapt-gram,224_fliptta,cls,knn,5,789,55.729537366548044,0.5405792414054567
vitb16-tapt-gram,224_fliptta,cls,knn,5,999,54.44839857651246,0.5296240398549062
vitb16-tapt-gram,224_fliptta,cls,lp,5,42,43.52313167259786,0.39112834634690274
vitb16-tapt-gram,224_fliptta,cls,lp,5,123,43.487544483985765,0.3961327883661026
vitb16-tapt-gram,224_fliptta,cls,lp,5,456,43.27402135231317,0.39317342752720463
vitb16-tapt-gram,224_fliptta,cls,lp,5,789,44.128113879003564,0.4008625222876015
vitb16-tapt-gram,224_fliptta,cls,lp,5,999,43.02491103202847,0.39089863713196915
vitb16-tapt-gram,224_fliptta,cls,labelprop,5,42,21.779359430604984,0.16177449316615605
vitb16-tapt-gram,224_fliptta,cls,labelprop,5,123,21.31672597864769,0.1525564186426859
vitb16-tapt-gram,224_fliptta,cls,labelprop,5,456,20.889679715302492,0.1507644873912345
vitb16-tapt-gram,224_fliptta,cls,labelprop,5,789,21.13879003558719,0.15705474236017708
vitb16-tapt-gram,224_fliptta,cls,labelprop,5,999,22.597864768683273,0.16292084188083622
vitb16-tapt-gram,224_fliptta,cls,ptmap,5,42,50.355871886120994,0.4963839146785344
vitb16-tapt-gram,224_fliptta,cls,ptmap,5,123,49.644128113879006,0.4918210174816918
vitb16-tapt-gram,224_fliptta,cls,ptmap,5,456,50.177935943060504,0.49779446829154644
vitb16-tapt-gram,224_fliptta,cls,ptmap,5,789,51.209964412811395,0.5046335860059299
vitb16-tapt-gram,224_fliptta,cls,ptmap,5,999,48.220640569395016,0.4774098534538984
vitb16-tapt-gram,224_fliptta,cls,proto,10,42,53.95017793594305,0.5047880828190535
vitb16-tapt-gram,224_fliptta,cls,proto,10,123,54.092526690391466,0.508201837556861
vitb16-tapt-gram,224_fliptta,cls,proto,10,456,55.088967971530245,0.5184976188817237
vitb16-tapt-gram,224_fliptta,cls,proto,10,789,54.37722419928826,0.5154110292908592
vitb16-tapt-gram,224_fliptta,cls,proto,10,999,51.31672597864768,0.481655657362994
